schema_type,title,file_id,notes,organization_title,date_of_request,response_type,fees,language,license_id,metadata_created,metadata_modified,dkan_url_path
access-requests,23-0417,23-0417,"In 2021/2022, the Department of Education made a decision to employ [NAME] to conduct an internal investigation into the use of restraints, holds and seclusion of children over several decades at Jack Hulland Elementary School. I am requesting documentation of the decision-making process around choosing this type of internal investigation. Specifically, I am requesting all communications and notes by, from and to the Director of Human Resources, [NAME] including emails, notebooks, digital records of voicemails, meeting notes, Teams posts, reports and recommendations using search strings such as but not limited to:]NAME] ""Jack Hulland"", ""Jack Hulland Elementary"", ""investigation"", ""internal investigation"", ""HR Investigation"", ""human resources investigation"", ""call to the bar"", ""Yukon call to the bar"", ""mitha"", ""mitha law group"", [NAME]
Timeframe: November 10, 2021 - April 30, 2022.",Education,2023-11-24,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:37:33,2024-05-05 19:37:33,https://open.yukon.ca/access-information/access-summary/23-0417
access-requests,23-0434,23-0434,"Monetary value & terms of the contract for a physician consultant on the proposed Integrated Health Services walk-in clinic as detailed in the revised invitation for EOI distributed through the YMA listserv on 3 May 2023. 
Timeframe: May 1, 2023 - November 27, 2023",Health and Social Services,2023-12-01,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:40:17,2024-05-05 19:40:17,https://open.yukon.ca/23-0434
access-requests,23-0439,23-0439,"I'd like to request a copy of all related emails and text messages with the terms ""IVF"" and ""in vitro fertilization"" that were sent by or received by from Tracy McPhee, Annie Blake, Sandy Silver, Kate White, and Ranj Pillai. 
Timeframe: January 1, 2023 - November 30, 2023",Finance,2023-12-05,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:44:53,2024-05-05 19:44:53,https://open.yukon.ca/access-information/access-summary/23-0439
access-requests,23-0440,23-0440,"I would like emails regarding the Yukon's new draft lands and stewardship act. As well, I would like a copy of the draft act. To narrow this request, I am wanting the draft act itself. Please exclude any and all legislation, public engagement materials and materials from the Fish and Wildlife Branch. Please include material to and from the deputy minister's office. 
Timeframe: August 1, 2023 - December 1, 2023","Energy, Mines and Resources",2023-12-07,no_records_found,No,,OGL-Yukon-2.0,2024-05-05 19:48:24,2024-05-05 19:48:24,https://open.yukon.ca/access-information/access-summary/23-0440
access-requests,23-0448,23-0448,"I want access to the names of the groups the Yukon Government spoke to in developing the Landlord subscidy program launched on October 19th, 2023. The program offers a one-time payment of $338 to eligible landlords. I would also like access to the email correspondence the government had with these groups in developing the policy program.
October 1st, 2022, till October 31st, 2023",Economic Development,2023-12-13,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:51:03,2024-05-05 19:51:03,https://open.yukon.ca/access-information/access-summary/23-0448
access-requests,23-0453,23-0453,"Seeking all emails, texts or other written communications to or from the following branches or units: issues management, deputy ministers office, assistant deputy ministers office - community and primary care, that contain the following words: 'mtps' 'medical transfer protocol' 'medevac triage'. 
Timeframe: November 16, 2023 - December 7, 2023",Health and Social Services,2023-12-14,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:53:19,2024-05-05 19:53:19,https://open.yukon.ca/access-information/access-summary/23-0453
access-requests,23-0456,23-0456,"Please provide all records, including all documents regarding the proposed placer mine at Faro Gulch, YESAB Project Number 2023-0071. In particular, include all discussion, notes, correspondence, and analysis both within YG’s Department of Energy, Mines, and Resources and across other YG departments regarding YESAB Project Number 2023-0071. In particular, please include any discussion, consideration, and/or assessment of the impacts of YESAB Project Number 2023-0071 on the exercise of FNNND’s Aboriginal and Treaty rights. Further, include information about how the draft Decision Documents for 2023-0071 were developed. 
Timeframe: January 1, 2023 - December 8, 2023",Environment,2023-12-12,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:56:33,2024-05-05 19:56:33,https://open.yukon.ca/access-information/access-summary/23-0456
access-requests,23-0457,23-0457,"Please provide all records, including all documents regarding the proposed placer mine at Faro Gulch, YESAB Project Number 2023-0071. In particular, include all discussion, notes, correspondence, and analysis both within YG’s Department of Energy, Mines, and Resources and across other YG departments regarding YESAB Project Number 2023-0071. In particular, please include any discussion, consideration, and/or assessment of the impacts of YESAB Project Number 2023-0071 on the exercise of FNNND’s Aboriginal and Treaty rights. Further, include information about how the draft Decision Documents for 2023-0071 were developed. 
Timeframe: January 1, 2023 - December 8, 2023",Economic Development,2023-12-14,no_records_found,No,,OGL-Yukon-2.0,2024-05-05 19:59:30,2024-05-05 19:59:30,https://open.yukon.ca/access-information/access-summary/23-0457
access-requests,23-0461,23-0461,"I’m requesting access to all sheep survey data in the Yukon, categorized by sub-zone. This encompasses data from the earliest available vintage (1970 onward if possible). Additionally, I’m seeking harvest data for each sub-zone, classified by resident and non-resident. 
Timeframe: January 1, 2013 - December 11, 2023
ADDITIONAL INFORMATION:
1.I would like all the data going back as far as 1970 for both harvest and survey.
2.Can I get the number of surveys and date conducted as well a the sheep count for each?",Environment,2023-12-21,granted_in_full,No,,OGL-Yukon-2.0,2024-05-05 20:05:51,2024-05-05 20:05:51,https://open.yukon.ca/access-information/access-summary/23-0461
access-requests,23-0464,23-0464,"a copy of the following documents (in electronic format if possible): Winning Proposal and Purchase Order RFQ 2021-3-546 Peoplesoft Development and Support Close date: 2021 
Timeframe: January 1, 2023 - December 13, 2023",Public Service Commission,2023-12-19,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 20:11:13,2024-05-05 20:11:13,https://open.yukon.ca/access-information/access-summary/23-0464
access-requests,23-0465,23-0465,"Several schools in the Yukon have been experiencing issues with their P.A/intercom systems over the past few years. I would like all communication, and documents related to this issue for the time period specified. For example, any letters written to government requesting that the intercom system in a given school be fixed, and any responses to such type of communication. 
I also request all atippable internal communication, documents, notes, etc. related to this issue in any way. 
Timeframe: January 1, 2018 - December 13, 2023",Education,2023-12-20,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 20:14:16,2024-05-05 20:14:16,https://open.yukon.ca/access-information/access-summary/23-0465
access-requests,23-0466,23-0466,"Please identify all construction work projects located on the Klondike Highway, Number 2, between 10 and 20 miles southeast of Flat Creek on June 23, 2023. 
Timeframe: June 23, 2023",Highways and Public Works,2023-12-21,granted_in_full,No,,OGL-Yukon-2.0,2024-05-05 20:17:50,2024-05-05 20:17:50,https://open.yukon.ca/access-information/access-summary/23-0466
access-requests,23-0469,23-0469,"Seeking the following contracts from the corresponding departments: Community Services - C00071751, C00069157 Energy, Mines and Resource - C00050207, C00071802, C00053322, C00051730, C00063144 Environment - C00069200, C00054255 Highways and Public Works - C00048327, C00050884, C00050499, C00050499, C00053819, C00053486, C00054232, C00054233, C00057475, C00059717, C00059103, C00062372, C00064888, C00064879, C00067447, C00067636, C00071175, C00070605, C00070606, C00073343, C00074143. 
Timeframe: January 1, 2019 - December 19, 2023",Community Services,2023-12-19,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 20:20:57,2024-05-05 20:20:57,https://open.yukon.ca/access-information/access-summary/23-0469
access-requests,23-0470,23-0470,"Seeking the following contracts from the corresponding departments: Community Services - C00071751, C00069157 Energy, Mines and Resource - C00050207, C00071802, C00053322, C00051730, C00063144 Environment - C00069200, C00054255 Highways and Public Works - C00048327, C00050884, C00050499, C00050499, C00053819, C00053486, C00054232, C00054233, C00057475, C00059717, C00059103, C00062372, C00064888, C00064879, C00067447, C00067636, C00071175, C00070605, C00070606, C00073343, C00074143. 
Timeframe: January 1, 2019 - December 19, 2023",Environment,2023-12-27,granted_in_full,No,,OGL-Yukon-2.0,2024-05-05 20:25:57,2024-05-05 20:25:57,https://open.yukon.ca/access-information/access-summary/23-0470
access-requests,23-0471,23-0471,"Seeking the following contracts from the corresponding departments: Community Services - C00071751, C00069157 Energy, Mines and Resource - C00050207, C00071802, C00053322, C00051730, C00063144 Environment - C00069200, C00054255 Highways and Public Works - C00048327, C00050884, C00050499, C00050499, C00053819, C00053486, C00054232, C00054233, C00057475, C00059717, C00059103, C00062372, C00064888, C00064879, C00067447, C00067636, C00071175, C00070605, C00070606, C00073343, C00074143. 
Timeframe: January 1, 2019 - December 19, 2023","Energy, Mines and Resources",2023-12-27,granted_in_part,No,,OGL-Yukon-2.0,2024-05-07 20:31:32,2024-05-07 20:31:32,https://open.yukon.ca/access-information/access-summary/23-0471
access-requests,23-0474,23-0474,"Seeking copies of email records sent to or from Yukon Employees' Union representative [NAME] which includes the words ""special acting"" in the subject lines. 
Timeframe: January 1, 2018 - December 19, 2023",Public Service Commission,2023-12-28,granted_in_part,No,,OGL-Yukon-2.0,2024-05-07 20:46:07,2024-05-07 20:46:07,https://open.yukon.ca/access-information/access-summary/23-0474
access-requests,23-0475,23-0475,"Seeking copies of email records sent to or from Yukon Employees' Union representative [NAME] which includes the words ""special acting"" in the subject lines. Timeframe: January 1, 2018 - December 19, 2023
ADDITIONAL INFORMATION:
this request can be scoped to Human Resources Branch for HSS.",Health and Social Services,2023-12-22,no_records_found,No,,OGL-Yukon-2.0,2024-05-07 20:50:19,2024-05-07 20:50:19,https://open.yukon.ca/access-information/access-summary/23-0475
